MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,FLUX_V,FLUX_B,OTYPE,SCRIPT_NUMBER_ID,distance_pc,M_V,luminosity,B-V,temperature_K
BD+38  4354,21 07 22.1930,+38 41 11.885,14,14,0.0086,0.0103,90,A,O,2020yCat.1350....0G,0.8879,9.66,11.23,Star,0,1.1262529564140105,14.401820279941848,0.00013654376949289774,1.5700000000000003,3691.168542872439
HD 201561,21 09 08.3224,+38 43 45.119,14,14,0.0289,0.0347,90,A,O,2020yCat.1350....0G,1.5763,7.46,8.74,Star,0,0.6343970056461333,13.448194377777849,0.00032864138251177384,1.2800000000000002,4157.521863086468
BD+38  4363,21 09 09.8075,+38 45 34.500,14,14,0.0111,0.0136,90,A,O,2020yCat.1350....0G,2.6044,9.55,9.67,Star,0,0.3839655966825372,16.628538433374295,1.7562430824970607e-05,0.11999999999999922,8838.793893284954
BD+38  4367,21 09 44.2105,+38 56 02.310,8,8,0.602,0.384,0,A,O,2016A&A...595A...2G,3.01,9.11,10.07,**,0,0.33222591362126247,16.502832477969214,1.9718188263397263e-05,0.9600000000000009,4840.875441774589
BD+38  4369,21 10 27.3808,+38 51 11.642,14,14,0.0218,0.0248,90,A,O,2020yCat.1350....0G,1.6682,9.86,9.88,Star,0,0.5994485073732166,15.971240584294659,3.2173904343800094e-05,0.02000000000000135,9882.422536788885
BD+38  4370,21 10 28.7799,+38 45 19.031,14,14,0.0144,0.0175,90,A,O,2020yCat.1350....0G,1.7457,9.3,9.28,Star,0,0.5728361115884745,15.509848059565368,4.921083976498708e-05,-0.02000000000000135,10381.766605259445
HD 201795,21 10 38.5495,+38 57 40.324,14,14,0.0195,0.0212,90,A,O,2020yCat.1350....0G,1.24,7.53,7.5,Star,0,0.8064516129032259,12.997108425811174,0.0004979166278038875,-0.03000000000000025,10515.56178144886
BD+38  4373,21 10 43.3182,+38 49 27.170,14,14,0.0097,0.011,90,A,O,2020yCat.1350....0G,2.7471,8.62,9.72,Star,0,0.3640202395253176,15.814372344532224,3.717500727529274e-05,1.1000000000000014,4514.792642720802
HD 201839,21 10 57.1114,+38 46 47.102,14,14,0.0164,0.0203,90,A,O,2020yCat.1350....0G,1.7652,8.72,8.7,Star,0,0.5665080444142306,14.953969593875776,8.21130459583484e-05,-0.02000000000000135,10381.766605259445
BD+38  4380,21 11 15.4891,+39 14 38.478,14,14,0.0268,0.0281,90,A,O,2020yCat.1350....0G,5.4152,8.55,9.08,Star,0,0.1846653863199882,17.21807250544601,1.0204012872855863e-05,0.5299999999999994,6255.884888072973
BD+38  4381,21 11 28.7692,+38 38 59.883,14,14,0.0094,0.0112,90,A,O,2020yCat.1350....0G,4.4125,9.61,9.96,Star,0,0.226628895184136,17.833423591979393,5.789360093992627e-06,0.3500000000000014,7158.2024482287125
BD+38  4386,21 12 03.5652,+38 36 45.423,14,14,0.0145,0.0175,90,A,O,2020yCat.1350....0G,1.7522,8.72,8.72,Star,0,0.5707111060381235,14.937918379990956,8.333599939558579e-05,0.0,10125.237191650855
HD 202183,21 13 01.5779,+38 57 33.219,14,14,0.0208,0.0246,90,A,O,2020yCat.1350....0G,4.2896,8.11,8.19,Star,0,0.2331219694143976,16.272083983194022,2.4387450826847166e-05,0.08000000000000007,9225.6595386702
BD+38  4401,21 13 21.9075,+38 56 45.630,14,14,0.1389,0.1673,90,A,O,2020yCat.1350....0G,1.4036,9.74,9.81,Star,0,0.7124536905101169,15.476216797716845,5.075902611214846e-05,0.07000000000000028,9328.334230573078
BD+38  4403,21 13 40.1784,+38 47 44.384,14,14,0.0103,0.0121,90,A,O,2020yCat.1350....0G,2.6639,8.74,9.82,Star,0,0.375389466571568,15.86758958923432,3.5396813229203045e-05,1.08,4558.520175773521
HD 202420,21 14 31.4401,+38 46 00.582,14,14,0.0225,0.0289,90,A,O,2020yCat.1350....0G,1.4225,8.94,8.94,Star,0,0.7029876977152899,14.705261375335544,0.0001032512813268573,0.0,10125.237191650855
BD+37  4170,21 04 58.3885,+38 17 57.759,14,14,0.0274,0.0291,90,A,O,2018yCat.1345....0G,2.3894,8.85,9.82,Star,0,0.41851510839541306,15.741444296784646,3.975779419641316e-05,0.9700000000000006,4815.940934665448
BD+37  4173,21 05 43.5404,+38 28 54.678,14,14,0.0087,0.01,90,A,O,2020yCat.1350....0G,2.448,8.85,9.85,Star,0,0.4084967320261438,15.794057067367618,3.787713946632143e-05,1.0,4742.7381778526815
BD+37  4174,21 06 02.6043,+38 24 59.348,14,14,0.0121,0.0147,90,A,O,2020yCat.1350....0G,1.172,8.85,10.6,Star,0,0.8532423208191127,14.194638058410359,0.00016525125888797653,1.75,3452.5083657350333
BD+37  4175,21 06 14.5210,+38 20 09.629,14,14,0.0383,0.0471,90,A,O,2020yCat.1350....0G,0.7029,9.78,10.01,Star,0,1.4226774790155072,14.014467716583125,0.00019508007476615874,0.23000000000000043,7937.866694928839
BD+37  4179,21 06 54.6412,+38 32 20.560,14,14,0.01,0.0119,90,A,O,2020yCat.1350....0G,1.9762,8.28,9.84,Star,0,0.5060216577269507,14.759154474792926,9.825127843631454e-05,1.5600000000000005,3705.436013488795
HD 201274,21 07 07.5906,+38 18 53.709,14,14,0.0176,0.0203,90,A,O,2020yCat.1350....0G,2.233,7.93,7.94,Star,0,0.44782803403493054,14.67444361535719,0.00010622397616577342,0.010000000000000675,10002.18852270848
BD+37  4185,21 07 42.0202,+38 13 38.628,14,14,0.009,0.0104,90,A,O,2020yCat.1350....0G,5.644,9.21,9.53,PulsV*,0,0.1771793054571226,17.967935025411553,5.114768594031733e-06,0.3199999999999985,7337.079254984833
HD 201398,21 08 06.4161,+38 31 44.849,14,14,0.0131,0.0158,90,A,O,2020yCat.1350....0G,8.742,7.73,8.11,Star,0,0.11439029970258521,17.43805401076817,8.33255896658892e-06,0.379999999999999,6988.564781536707
HD 201445,21 08 21.8476,+38 29 07.657,14,14,0.009,0.011,90,A,O,2020yCat.1350....0G,0.9606,9.23,9.41,Star,0,1.0410160316468873,14.142712911514717,0.00017334640342883207,0.17999999999999972,8321.091831351987
BD+37  4199,21 09 16.6865,+38 28 08.992,14,14,0.0093,0.0109,90,A,O,2020yCat.1350....0G,1.9721,9.03,10.28,Star,0,0.5070736778053851,15.504644665467836,4.944724890906099e-05,1.25,4212.905144216474
BD+37  4202,21 09 43.1541,+38 20 56.283,14,14,0.0134,0.0138,90,A,O,2020yCat.1350....0G,1.7542,9.32,9.39,Star,0,0.5700604264051989,15.54039553336194,4.784557592854302e-05,0.07000000000000028,9328.334230573078
HD 201685,21 09 58.8380,+38 14 57.063,14,14,0.0176,0.0211,90,A,O,2020yCat.1350....0G,1.7632,8.52,8.51,Star,0,0.5671506352087115,14.751507885858455,9.894568185365737e-05,-0.009999999999999787,10251.712375722907
HD 201804,21 10 49.0166,+38 13 03.860,14,14,0.0173,0.02,90,A,O,2020yCat.1350....0G,1.804,8.86,8.85,ChemPec*,0,0.5543237250554324,15.141182666029614,6.910777865631754e-05,-0.009999999999999787,10251.712375722907
HD 202088,21 12 29.5144,+38 33 59.368,14,14,0.0236,0.0289,90,A,O,2020yCat.1350....0G,1.7849,7.336,7.225,Star,0,0.5602554764972828,13.59406944771796,0.00028732420975668483,-0.11100000000000065,11761.181000525095
HD 202238,21 13 20.0675,+38 15 16.575,14,14,0.01,0.0114,90,A,O,2020yCat.1350....0G,2.5482,8.63,8.99,Star,0,0.3924338748920807,15.661167556871616,4.28087924321366e-05,0.35999999999999943,7100.667766194718
HD 202254,21 13 25.1025,+38 24 07.968,14,14,0.0115,0.0132,90,A,O,2020yCat.1350....0G,2.2239,7.74,9.06,Star,0,0.44966050631773014,14.475576274207022,0.0001275761495498242,1.3200000000000003,4086.001398951492
BD+37  4231,21 13 39.7064,+38 33 28.888,14,14,0.031,0.0354,90,A,O,2020yCat.1350....0G,1.5106,8.81,9.35,ChemPec*,0,0.6619886137958427,14.705747401805745,0.0001032050715521786,0.5399999999999991,6212.866018193698
BD+37  4232,21 13 49.0217,+38 26 31.324,14,14,0.0135,0.0165,90,A,O,2020yCat.1350....0G,1.7462,9.21,9.24,Star,0,0.5726720879624327,15.420469919419418,5.3433304370673266e-05,0.02999999999999936,9765.803484638678
BD+37  4239,21 14 42.3631,+38 19 14.066,14,14,0.0174,0.0199,90,A,O,2020yCat.1350....0G,0.7199,9.64,11.02,LongPeriodV*_Candidate,0,1.3890818169190167,13.926360867820208,0.0002115707632880485,1.379999999999999,3983.4078184764535
HD 202600,21 15 44.9178,+38 20 01.420,14,14,0.1433,0.151,90,A,O,2020yCat.1350....0G,1.1956,9.0,9.58,Star,0,0.8364001338240215,14.387929531836216,0.0001383019129772154,0.5800000000000001,6046.972924424451
HD 202599,21 15 44.5795,+38 28 03.389,14,14,0.0115,0.0133,90,A,O,2020yCat.1350....0G,2.4756,8.44,9.83,Star,0,0.40394247859104865,15.408402370103882,5.4030508139566756e-05,1.3900000000000006,3966.82868890302
BD+37  4253,21 16 51.9176,+38 14 50.402,14,14,0.0097,0.0114,90,A,O,2020yCat.1350....0G,0.826,9.03,10.56,Star,0,1.2106537530266344,13.61490023660191,0.00028186419116459614,1.5300000000000011,3748.9340370997097
BD+37  4259,21 17 26.5683,+38 13 45.957,14,14,0.0074,0.0087,90,A,O,2020yCat.1350....0G,2.1652,9.36,10.48,Star,0,0.4618510992056161,16.03749009209512,3.026941050379199e-05,1.120000000000001,4471.937939664697
HD 200616,21 03 17.4830,+38 09 09.714,14,14,0.0233,0.0251,90,A,O,2020yCat.1350....0G,1.8465,8.09,7.98,Star,0,0.5415651232060655,14.421746559934988,0.00013406066705920247,-0.10999999999999943,11743.77313439975
BD+37  4176,21 06 18.9451,+37 45 56.322,14,14,0.191,0.2211,90,A,O,2020yCat.1350....0G,6.7517,9.03,9.53,Star,0,0.1481108461572641,18.17706568464672,4.218652238797922e-06,0.5,6388.888888888889
HD 201154,21 06 34.3665,+38 02 21.679,14,14,0.1113,0.1334,90,A,O,2020yCat.1350....0G,9.2936,7.58,8.08,Star,0,0.10760092967203237,17.42091988174548,8.465099111471694e-06,0.5,6388.888888888889
BD+37  4181,21 07 12.1980,+37 46 52.853,14,14,0.1235,0.1489,90,A,O,2020yCat.1350....0G,10.8264,9.0,9.67,HighPM*,0,0.09236680706421341,19.172420344046582,1.6866767653145999e-06,0.6699999999999999,5706.318906148559
BD+37  4187,21 07 59.9419,+37 41 05.028,14,14,0.0108,0.0122,90,A,O,2020yCat.1350....0G,3.5358,9.47,9.71,delSctV*,0,0.2828214265512755,17.212438457393965,1.0257100647579172e-05,0.2400000000000002,7865.8155042439885
BD+37  4190,21 08 11.4014,+37 35 53.711,14,14,0.0071,0.0091,90,A,O,2020yCat.1350....0G,1.8094,9.42,10.42,Star,0,0.5526693931690063,15.707672929903394,4.1013877320695674e-05,1.0,4742.7381778526815
BD+37  4193,21 08 48.8518,+37 57 15.927,14,14,0.0096,0.011,90,A,O,2020yCat.1350....0G,1.4065,9.12,10.57,Star,0,0.7109847138286527,14.860698682506097,8.947887743866674e-05,1.450000000000001,3870.2956395244873
HD 201562,21 09 16.8685,+37 47 07.228,14,14,0.3537,0.3881,90,A,O,2018yCat.1345....0G,1.8301,9.0,9.11,Star,0,0.5464182285121032,15.312374105104706,5.902695200110019e-05,0.10999999999999943,8932.111445022976
BD+37  4200,21 09 21.5813,+38 01 31.939,14,14,0.0086,0.0101,90,A,O,2020yCat.1350....0G,1.4996,9.79,10.79,Star,0,0.6668444918644971,15.669877158747566,4.24667608535494e-05,1.0,4742.7381778526815
HD 201776,21 10 38.3900,+37 54 57.680,14,14,0.0146,0.018,90,A,O,2020yCat.1350....0G,1.2359,8.38,8.36,Star,0,0.8091269520187717,13.83991666118656,0.0002291043501669669,-0.02000000000000135,10381.766605259445
HD 201938,21 11 36.6142,+38 08 15.410,14,14,0.0127,0.0156,90,A,O,2020yCat.1350....0G,1.5412,8.67,8.7,Star,0,0.6488450558006749,14.609295001704815,0.00011279296140777362,0.02999999999999936,9765.803484638678
HD 202239,21 13 16.3122,+38 08 56.655,14,14,0.0147,0.0172,90,A,O,2020yCat.1350....0G,1.441,9.23,9.2,Star,0,0.6939625260235947,15.023319904069947,7.70321533697957e-05,-0.030000000000001137,10515.561781448874
HD 202349,21 14 05.4623,+37 46 53.758,14,14,0.0278,0.0324,90,A,O,2020yCat.1350....0G,0.7423,7.355,7.175,Star,0,1.347164219318335,11.707897302763424,0.0016324544755498321,-0.1800000000000006,13121.15393088459
BD+37  4237,21 14 39.3326,+37 59 43.441,14,14,0.0124,0.0144,90,A,O,2020yCat.1350....0G,1.7531,9.92,10.05,Star,0,0.5704181164793793,16.139033448722024,2.7566816827549738e-05,0.13000000000000078,8747.606288403853
* tau Cyg,21 14 47.4925,+38 02 43.144,9,9,2.64,2.64,90,A,O,2007A&A...474..653V,49.16,3.73,4.12,delSctV*,0,0.020341741253051264,17.188059371072082,1.0490018438728772e-05,0.3900000000000001,6933.943451968599
BD+37  4247,21 15 56.3934,+37 52 28.488,14,14,0.0088,0.0105,90,A,O,2020yCat.1350....0G,2.216,8.97,9.92,Star,0,0.45126353790613716,15.697848780281962,4.138667035394494e-05,0.9499999999999993,4866.084384156676
BD+37  4248,21 16 03.5695,+37 47 09.437,14,14,0.0264,0.0302,90,A,O,2020yCat.1350....0G,2.3949,9.24,9.98,**,0,0.41755396885047397,16.136436919953567,2.7632821525585057e-05,0.7400000000000002,5468.4090187676065
BD+37  4261,21 17 49.3858,+38 03 15.460,14,14,0.0301,0.0346,90,A,O,2020yCat.1350....0G,5.1695,9.14,9.7,SB*,0,0.1934423058322855,17.707242698311127,6.502837786836933e-06,0.5599999999999987,6128.711336703481
BD+37  4264,21 18 41.5341,+37 39 05.456,14,14,0.0598,0.0716,90,A,O,2020yCat.1350....0G,2.884,9.81,10.3,Star,0,0.34674063800277394,17.109976280236957,1.1272220819994492e-05,0.4900000000000002,6434.592641259214
BD+37  4269,21 19 12.8584,+38 09 47.895,14,14,0.0105,0.0142,90,A,O,2020yCat.1350....0G,1.6861,8.86,10.36,Star,0,0.5930846331771544,14.994416641954583,7.911035679363657e-05,1.5,3793.5064935064934
HD 201777,21 10 41.4793,+37 29 52.429,14,14,0.0126,0.0152,90,A,O,2020yCat.1350....0G,3.4754,8.2,9.22,Star,0,0.2877366634056511,15.905023983904593,3.419718882738337e-05,1.0200000000000014,4695.226277390439
HD 202014,21 12 12.8439,+37 26 16.471,14,14,0.021,0.0232,90,A,O,2020yCat.1350....0G,6.7701,8.85,9.25,Star,0,0.14770830563802603,18.002975418113643,4.9523329241675605e-06,0.40000000000000036,6880.241818651671
BD+36  4458,21 12 13.2567,+37 03 52.426,14,14,0.0082,0.0096,90,A,O,2020yCat.1350....0G,2.7901,8.81,9.8,Star,0,0.35841009282821407,16.03809884552552,3.025244372804513e-05,0.9900000000000002,4766.876781934012
BD+36  4463,21 12 37.2199,+36 53 44.212,14,14,0.013,0.0161,90,A,O,2020yCat.1350....0G,1.064,9.17,10.49,Star,0,0.9398496240601504,14.304708139795146,0.0001493195746335351,1.3200000000000003,4086.001398951492
HD 202125,21 12 45.4775,+37 24 50.638,14,14,0.0119,0.0135,90,A,O,2020yCat.1350....0G,3.3033,8.42,9.46,Star,0,0.3027275754548482,16.01474008678603,3.09103530354465e-05,1.040000000000001,4648.707065457258
BD+36  4466,21 13 01.1313,+37 32 28.620,14,14,0.0074,0.0087,90,A,O,2020yCat.1350....0G,15.8596,9.48,10.21,HighPM*,0,0.06305329264294181,20.481461148204446,5.051443975904695e-07,0.7300000000000004,5501.09296333651
HD 202217,21 13 16.8632,+37 06 07.209,14,14,0.019,0.0238,90,A,O,2020yCat.1350....0G,2.1092,8.23,8.19,Star,0,0.4741134079271762,14.850588813297133,9.031595420321184e-05,-0.040000000000000924,10653.269912529186
BD+36  4471,21 13 43.1217,+37 31 48.550,14,14,0.0087,0.0099,90,A,O,2020yCat.1350....0G,2.9032,8.99,10.2,HighPM*,0,0.3444475062000551,16.3043847759625,2.367260707515776e-05,1.209999999999999,4289.198896803437
HD 202421,21 14 36.2045,+37 06 38.377,14,14,0.0111,0.0127,90,A,O,2020yCat.1350....0G,1.2812,8.29,9.93,Star,0,0.7805182641273807,13.828084649958921,0.00023161471093955757,1.6400000000000006,3594.3995050814306
BD+36  4490,21 15 27.1766,+37 18 02.880,14,14,0.0143,0.0176,90,A,O,2020yCat.1350....0G,1.4224,9.48,9.45,Star,0,0.7030371203599549,15.245108718130693,6.27995472532156e-05,-0.030000000000001137,10515.561781448874
BD+36  4491,21 15 33.1144,+37 12 01.412,14,14,0.0072,0.0095,90,A,O,2020yCat.1350....0G,8.4222,9.47,10.01,HighPM*,0,0.1187338225166821,19.09712775147743,1.8077938283203184e-06,0.5399999999999991,6212.866018193698
HD 202569,21 15 34.0063,+37 15 08.476,14,14,0.035,0.0424,90,A,O,2020yCat.1350....0G,1.364,7.756,7.659,Star,0,0.7331378299120234,13.4300718516023,0.00033417292447495794,-0.09700000000000042,11522.612174029502
HD 202655,21 16 11.4943,+37 24 12.314,14,14,0.0117,0.0137,90,A,O,2020yCat.1350....0G,1.89,8.82,9.1,ChemPec*,0,0.5291005291005292,15.20230902086622,6.532454472945894e-05,0.27999999999999936,7591.384013837198
HD 203205,21 19 47.7690,+37 26 44.878,14,14,0.0095,0.0117,90,A,O,2020yCat.1350....0G,5.4239,8.86,9.25,HighPM*,0,0.1843691808477295,17.531558369405154,7.644985257098341e-06,0.39000000000000057,6933.9434519685965
*  61 Cyg A,21 06 53.9395,+38 44 57.902,14,14,0.0388,0.0485,90,A,O,2020yCat.1350....0G,285.9949,5.21,6.39,BYDraV*,0,0.0034965658478525318,22.491791443239514,7.93018689524165e-08,1.1799999999999997,4348.347922793504
HD 201818,21 10 50.2324,+39 12 21.955,14,14,0.0113,0.0121,90,A,O,2020yCat.1350....0G,3.4808,8.18,9.35,Star,0,0.2872902780969892,15.888395351423302,3.472496841857496e-05,1.17,4368.44640044032
BD+37  4156,21 02 56.0978,+37 53 21.315,14,14,0.0092,0.0107,90,A,O,2020yCat.1350....0G,1.9629,8.8,9.84,Star,0,0.5094503031229304,15.264490875090125,6.168842042365059e-05,1.0399999999999991,4648.7070654572635
BD+37  4158,21 03 02.5714,+37 41 27.698,14,14,0.0105,0.0119,90,A,O,2020yCat.1350....0G,1.0161,9.78,11.38,Star,0,0.9841551028442083,14.814682256821463,9.33527459766639e-05,1.6000000000000014,3649.041927573725
BD+37  4163,21 04 01.5849,+37 47 27.807,14,14,0.0086,0.0105,90,A,O,2020yCat.1350....0G,1.4868,9.37,10.75,Star,0,0.6725854183481302,15.23126276211844,6.360553283792517e-05,1.3800000000000008,3983.4078184764503
HD 200947,21 05 28.7837,+37 38 24.106,14,14,0.012,0.0143,90,A,O,2020yCat.1350....0G,2.555,8.6,8.7,Star,0,0.3913894324853229,15.636954522353658,4.377419730125027e-05,0.09999999999999964,9027.63844301766
BD+36  4403,21 05 46.5964,+37 17 37.536,14,14,0.0129,0.0164,90,A,O,2020yCat.1350....0G,4.0551,9.79,10.14,Star,0,0.2466030430815516,17.83000784256657,5.807602225178338e-06,0.3500000000000014,7158.2024482287125
BD+36  4417,21 07 17.6369,+37 11 45.826,14,14,0.0089,0.0104,90,A,O,2020yCat.1350....0G,2.4437,8.84,9.9,Star,0,0.4092155338216638,15.780239444142179,3.83622633482893e-05,1.0600000000000005,4603.148560514077
HD 201653,21 09 52.6603,+36 59 10.208,14,14,0.0085,0.0112,90,A,O,2020yCat.1350....0G,8.9311,8.92,9.41,HighPM*,0,0.11196829058010771,18.674524760573426,2.6680262352394e-06,0.4900000000000002,6434.592641259214
HD 201750,21 10 32.8888,+36 47 45.573,14,14,0.0109,0.0148,90,A,O,2020yCat.1350....0G,10.0704,7.6,7.99,HighPM*,0,0.09930092151255164,17.61523360616563,7.0779347969986485e-06,0.39000000000000057,6933.9434519685965
HD 201857,21 11 11.7819,+36 39 18.100,14,14,0.0203,0.0251,90,A,O,2020yCat.1350....0G,8.5324,8.05,8.31,Star,0,0.11720031878486709,17.705356035176656,6.514147467731097e-06,0.2599999999999998,7725.929715876617
BD+36  4454,21 11 49.4537,+36 50 53.189,14,14,0.0197,0.0239,90,A,O,2020yCat.1350....0G,1.941,8.89,9.51,Star,0,0.5151983513652756,15.330127676941816,5.806961266558606e-05,0.6199999999999992,5890.322012321264
BD+37  4281,21 21 37.7548,+37 37 21.860,14,14,0.0251,0.028,90,A,O,2020yCat.1350....0G,0.8777,9.75,9.71,Star,0,1.1393414606357526,14.466730491782954,0.00012861979210877173,-0.03999999999999915,10653.26991252916
BD+38  4377,21 11 12.1500,+38 55 28.574,14,14,0.0121,0.0149,90,A,O,2020yCat.1350....0G,1.7959,9.943,9.987,Star,0,0.556823876607829,16.214410752254157,2.5717911594620083e-05,0.04400000000000048,9607.58085446623
BD+37  4154,21 02 37.5385,+38 08 29.205,14,14,0.0136,0.016,90,A,O,2020yCat.1350....0G,1.3264,9.97,9.93,Star,0,0.7539203860072377,15.583372566030992,4.598868309902287e-05,-0.040000000000000924,10653.269912529186
BD+37  4194,21 08 56.1272,+37 38 21.185,14,14,0.014,0.0147,90,A,O,2020yCat.1350....0G,1.178,9.8,9.78,Star,0,0.8488964346349746,15.155726452255415,6.818823027186256e-05,-0.02000000000000135,10381.766605259445
BD+37  4201,21 09 33.7304,+38 25 35.856,14,14,0.0213,0.0243,90,A,O,2020yCat.1350....0G,1.7943,9.94,10.0,Star,0,0.5573204034999721,16.209475285658847,2.5835084463445294e-05,0.0600000000000005,9433.580164775103
BD+37  4260,21 17 33.2147,+37 54 08.752,14,14,0.0126,0.015,90,A,O,2020yCat.1350....0G,1.8179,9.68,9.68,Star,0,0.5500852632157984,15.977849948217797,3.19786422645283e-05,0.0,10125.237191650855
BD+36  4440,21 10 09.7930,+37 32 33.961,14,14,0.0085,0.0109,90,A,O,2020yCat.1350....0G,1.9935,9.81,11.1,Star,0,0.5016302984700276,16.308081199992067,2.3592149955775638e-05,1.2899999999999991,4139.39745556247
BD+36  4469,21 13 19.3690,+37 34 08.174,14,14,0.0094,0.01,90,A,O,2020yCat.1350....0G,5.1278,9.44,9.87,EclBin,0,0.19501540621709115,17.98965539009062,5.013463344280127e-06,0.4299999999999997,6724.417656800526
TYC 2713-634-1,21 07 49.7245,+37 17 45.619,14,14,0.0124,0.0158,90,A,O,2020yCat.1350....0G,1.7578,9.88,9.83,Star,0,0.5688929343497554,16.104847300680987,2.844861184204287e-05,-0.05000000000000071,10795.073920682213
TYC 2713-2848-1,21 08 13.1321,+37 04 10.684,14,14,0.0074,0.009,90,A,O,2020yCat.1350....0G,1.8195,9.77,10.86,Star,0,0.549601538884309,16.06976029961127,2.9382982749835622e-05,1.0899999999999999,4536.545582559669
TYC 2714-469-1,21 17 14.5450,+37 26 00.887,14,14,0.0138,0.0181,90,A,O,2020yCat.1350....0G,4.1901,9.66,10.07,Star,0,0.23865778859693085,17.77112193933022,6.131281052634041e-06,0.41000000000000014,6827.435710804811
TYC 2714-746-1,21 12 08.5839,+36 51 56.361,14,14,0.0182,0.0229,90,A,O,2020yCat.1350....0G,1.4825,9.97,10.24,PulsV*,0,0.6745362563237775,15.8249735101815,3.6813795537180925e-05,0.2699999999999996,7658.009628611641
TYC 2714-1018-1,21 12 44.7624,+36 56 15.132,14,14,0.0067,0.0092,90,A,O,2020yCat.1350....0G,1.4523,9.84,10.76,Star,0,0.6885629690835228,15.65028168680276,4.324016328466988e-05,0.9199999999999999,4943.405869870266
BD+36  4436A,21 09 50.2944,+36 45 51.794,14,14,0.0096,0.0115,90,A,O,2020yCat.1350....0G,2.7262,9.86,10.16,Star,0,0.3668109456386179,17.037788567306595,1.2047157081019221e-05,0.3000000000000007,7461.863794100631
TYC 2714-2177-1,21 12 18.6472,+36 54 00.476,14,14,0.008,0.0098,90,A,O,2020yCat.1350....0G,0.728,9.86,11.32,Star,0,1.3736263736263736,14.170656896565186,0.00016894184834817538,1.4600000000000009,3854.680056252714
TYC 2714-2286-1,21 13 50.0245,+36 49 22.104,14,14,0.0121,0.014,90,A,O,2020yCat.1350....0G,0.6387,9.98,11.63,Star,0,1.5656802880851728,14.006484580789927,0.0001965197340279291,1.6500000000000004,3581.002790082214
TYC 3168-115-1,21 05 15.5746,+37 34 00.910,14,14,0.0106,0.0123,90,A,O,2020yCat.1350....0G,2.0197,9.89,10.04,Star,0,0.49512303807496166,16.416434327380628,2.1351395688059137e-05,0.14999999999999858,8571.32193131804
